namespace_prefix	namespace_name	repository	repository_url	classification	confirmation_evidence	local_evidence_paths
kaggle	Kaggle	kaggle-vivek153-data-root	https://github.com/biobricks-ai/kaggle-vivek153-data-root	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.kaggle.com; kaggle	/mnt/raid2/biobricks/kaggle-vivek153-data-root/.bb/brick.jsonld;/mnt/raid2/biobricks/kaggle-vivek153-data-root/README.md;/mnt/raid2/biobricks/kaggle-vivek153-data-root/dvc.yaml;/mnt/raid2/biobricks/kaggle-vivek153-data-root/stages/01_download.py
kaggle	Kaggle	sider-smiles-kaggle-bench	https://github.com/biobricks-ai/sider-smiles-kaggle-bench	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.kaggle.com; kaggle	/mnt/raid2/biobricks/sider-smiles-kaggle-bench/.bb/brick.jsonld;/mnt/raid2/biobricks/sider-smiles-kaggle-bench/.bb/source.jsonld;/mnt/raid2/biobricks/sider-smiles-kaggle-bench/dvc.yaml;/mnt/raid2/biobricks/sider-smiles-kaggle-bench/stages/01_download.py
mesh	MeSH	mesh-kg	https://github.com/biobricks-ai/mesh-kg	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.nlm.nih.gov; mesh	/mnt/raid2/biobricks/mesh-kg/.bb/brick.jsonld;/mnt/raid2/biobricks/mesh-kg/README.md;/mnt/raid2/biobricks/mesh-kg/dvc.yaml;/mnt/raid2/biobricks/mesh-kg/stages/nt_to_parquet.py
mesh.2012	MeSH 2012	mesh-kg	https://github.com/biobricks-ai/mesh-kg	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.nlm.nih.gov; mesh	/mnt/raid2/biobricks/mesh-kg/.bb/brick.jsonld;/mnt/raid2/biobricks/mesh-kg/README.md;/mnt/raid2/biobricks/mesh-kg/dvc.yaml;/mnt/raid2/biobricks/mesh-kg/stages/nt_to_parquet.py
mesh.2013	MeSH 2013	mesh-kg	https://github.com/biobricks-ai/mesh-kg	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.nlm.nih.gov; mesh	/mnt/raid2/biobricks/mesh-kg/.bb/brick.jsonld;/mnt/raid2/biobricks/mesh-kg/README.md;/mnt/raid2/biobricks/mesh-kg/dvc.yaml;/mnt/raid2/biobricks/mesh-kg/stages/nt_to_parquet.py
mw.project	Metabolomics Workbench Project	metabolomics-workbench-data	https://github.com/biobricks-ai/metabolomics-workbench-data	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.metabolomicsworkbench.org; metabolomics	/mnt/raid2/biobricks/metabolomics-workbench-data/.bb/brick.jsonld;/mnt/raid2/biobricks/metabolomics-workbench-data/.bb/source.jsonld;/mnt/raid2/biobricks/metabolomics-workbench-data/dvc.yaml;/mnt/raid2/biobricks/metabolomics-workbench-data/stages/01_download.py
mw.study	Metabolomics Workbench Study	metabolomics-workbench-data	https://github.com/biobricks-ai/metabolomics-workbench-data	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.metabolomicsworkbench.org; metabolomics	/mnt/raid2/biobricks/metabolomics-workbench-data/.bb/brick.jsonld;/mnt/raid2/biobricks/metabolomics-workbench-data/.bb/source.jsonld;/mnt/raid2/biobricks/metabolomics-workbench-data/dvc.yaml;/mnt/raid2/biobricks/metabolomics-workbench-data/stages/01_download.py
nmrshiftdb2	NMR Shift Database	nmrshiftdb2	https://github.com/biobricks-ai/nmrshiftdb2	primary-registered-resource	registry provider domain plus namespace-specific metadata token: nmrshiftdb.nmr.uni-koeln.de; nmrshiftdb2	/mnt/raid2/biobricks/nmrshiftdb2/.bb/brick.jsonld;/mnt/raid2/biobricks/nmrshiftdb2/dvc.yaml;/mnt/raid2/biobricks/nmrshiftdb2/stages/01_download.py;/mnt/raid2/biobricks/nmrshiftdb2/stages/02_build.py
paxdb.organism	PaxDb Organism	paxdb-protein-abundance	https://github.com/biobricks-ai/paxdb-protein-abundance	primary-registered-resource	registry provider domain plus namespace-specific metadata token: pax-db.org; paxdb	/mnt/raid2/biobricks/paxdb-protein-abundance/.bb/brick.jsonld;/mnt/raid2/biobricks/paxdb-protein-abundance/dvc.yaml;/mnt/raid2/biobricks/paxdb-protein-abundance/stages/01_download.py;/mnt/raid2/biobricks/paxdb-protein-abundance/stages/02_build.py
paxdb.protein	PaxDb Protein	paxdb-protein-abundance	https://github.com/biobricks-ai/paxdb-protein-abundance	primary-registered-resource	registry provider domain plus namespace-specific metadata token: pax-db.org; paxdb	/mnt/raid2/biobricks/paxdb-protein-abundance/.bb/brick.jsonld;/mnt/raid2/biobricks/paxdb-protein-abundance/dvc.yaml;/mnt/raid2/biobricks/paxdb-protein-abundance/stages/01_download.py;/mnt/raid2/biobricks/paxdb-protein-abundance/stages/02_build.py
pdb	Protein Data Bank	human-protein-pdb	https://github.com/biobricks-ai/human-protein-pdb	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.rcsb.org; pdb	/mnt/raid2/biobricks/human-protein-pdb/README.md;/mnt/raid2/biobricks/human-protein-pdb/dvc.yaml;/mnt/raid2/biobricks/human-protein-pdb/src/pdb_to_uniprot.py;/mnt/raid2/biobricks/human-protein-pdb/src/get_missing_downloads.py
pdb.ligand	Protein Data Bank Ligand	human-protein-pdb	https://github.com/biobricks-ai/human-protein-pdb	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.rcsb.org; pdb	/mnt/raid2/biobricks/human-protein-pdb/README.md;/mnt/raid2/biobricks/human-protein-pdb/dvc.yaml;/mnt/raid2/biobricks/human-protein-pdb/src/pdb_to_uniprot.py;/mnt/raid2/biobricks/human-protein-pdb/src/get_missing_downloads.py
pharmgkb.disease	PharmGKB Disease	pharmgkb	https://github.com/biobricks-ai/pharmgkb	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.pharmgkb.org; pharmgkb	/mnt/raid2/biobricks/pharmgkb/.bb/brick.jsonld;/mnt/raid2/biobricks/pharmgkb/.bb/source.jsonld;/mnt/raid2/biobricks/pharmgkb/dvc.yaml;/mnt/raid2/biobricks/pharmgkb/stages/01_download.py
pharmgkb.disease	PharmGKB Disease	pharmgkb-pharmacogenomics-database-tsv	https://github.com/biobricks-ai/pharmgkb-pharmacogenomics-database-tsv	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.pharmgkb.org; pharmgkb	/mnt/raid2/biobricks/pharmgkb-pharmacogenomics-database-tsv/.bb/brick.jsonld;/mnt/raid2/biobricks/pharmgkb-pharmacogenomics-database-tsv/.bb/source.jsonld;/mnt/raid2/biobricks/pharmgkb-pharmacogenomics-database-tsv/dvc.yaml;/mnt/raid2/biobricks/pharmgkb-pharmacogenomics-database-tsv/stages/01_download.py
pharmgkb.drug	PharmGKB Drug	pharmgkb	https://github.com/biobricks-ai/pharmgkb	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.pharmgkb.org; pharmgkb	/mnt/raid2/biobricks/pharmgkb/.bb/brick.jsonld;/mnt/raid2/biobricks/pharmgkb/.bb/source.jsonld;/mnt/raid2/biobricks/pharmgkb/dvc.yaml;/mnt/raid2/biobricks/pharmgkb/stages/01_download.py
pharmgkb.drug	PharmGKB Drug	pharmgkb-pharmacogenomics-database-tsv	https://github.com/biobricks-ai/pharmgkb-pharmacogenomics-database-tsv	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.pharmgkb.org; pharmgkb	/mnt/raid2/biobricks/pharmgkb-pharmacogenomics-database-tsv/.bb/brick.jsonld;/mnt/raid2/biobricks/pharmgkb-pharmacogenomics-database-tsv/.bb/source.jsonld;/mnt/raid2/biobricks/pharmgkb-pharmacogenomics-database-tsv/dvc.yaml;/mnt/raid2/biobricks/pharmgkb-pharmacogenomics-database-tsv/stages/01_download.py
pharmgkb.gene	PharmGKB Gene	pharmgkb	https://github.com/biobricks-ai/pharmgkb	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.pharmgkb.org; pharmgkb	/mnt/raid2/biobricks/pharmgkb/.bb/brick.jsonld;/mnt/raid2/biobricks/pharmgkb/.bb/source.jsonld;/mnt/raid2/biobricks/pharmgkb/dvc.yaml;/mnt/raid2/biobricks/pharmgkb/stages/01_download.py
pharmgkb.gene	PharmGKB Gene	pharmgkb-pharmacogenomics-database-tsv	https://github.com/biobricks-ai/pharmgkb-pharmacogenomics-database-tsv	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.pharmgkb.org; pharmgkb	/mnt/raid2/biobricks/pharmgkb-pharmacogenomics-database-tsv/.bb/brick.jsonld;/mnt/raid2/biobricks/pharmgkb-pharmacogenomics-database-tsv/.bb/source.jsonld;/mnt/raid2/biobricks/pharmgkb-pharmacogenomics-database-tsv/dvc.yaml;/mnt/raid2/biobricks/pharmgkb-pharmacogenomics-database-tsv/stages/01_download.py
pharmgkb.pathways	PharmGKB Pathways	pharmgkb	https://github.com/biobricks-ai/pharmgkb	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.pharmgkb.org; pharmgkb	/mnt/raid2/biobricks/pharmgkb/.bb/brick.jsonld;/mnt/raid2/biobricks/pharmgkb/.bb/source.jsonld;/mnt/raid2/biobricks/pharmgkb/dvc.yaml;/mnt/raid2/biobricks/pharmgkb/stages/01_download.py
pharmgkb.pathways	PharmGKB Pathways	pharmgkb-pharmacogenomics-database-tsv	https://github.com/biobricks-ai/pharmgkb-pharmacogenomics-database-tsv	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.pharmgkb.org; pharmgkb	/mnt/raid2/biobricks/pharmgkb-pharmacogenomics-database-tsv/.bb/brick.jsonld;/mnt/raid2/biobricks/pharmgkb-pharmacogenomics-database-tsv/.bb/source.jsonld;/mnt/raid2/biobricks/pharmgkb-pharmacogenomics-database-tsv/dvc.yaml;/mnt/raid2/biobricks/pharmgkb-pharmacogenomics-database-tsv/stages/01_download.py
phenolexplorer	Phenol-Explorer	phenol-explorer-db	https://github.com/biobricks-ai/phenol-explorer-db	primary-registered-resource	registry provider domain plus namespace-specific metadata token: phenol-explorer.eu; explorer	/mnt/raid2/biobricks/phenol-explorer-db/.bb/brick.jsonld;/mnt/raid2/biobricks/phenol-explorer-db/dvc.yaml;/mnt/raid2/biobricks/phenol-explorer-db/stages/01_download.py;/mnt/raid2/biobricks/phenol-explorer-db/stages/02_build.py
pkdb	PK-DB	pkdb-clinical-pharmacokinetics	https://github.com/biobricks-ai/pkdb-clinical-pharmacokinetics	primary-registered-resource	registry provider domain plus namespace-specific metadata token: pk-db.com; pkdb	/mnt/raid2/biobricks/pkdb-clinical-pharmacokinetics/.bb/source.jsonld;/mnt/raid2/biobricks/pkdb-clinical-pharmacokinetics/README.md;/mnt/raid2/biobricks/pkdb-clinical-pharmacokinetics/dvc.yaml;/mnt/raid2/biobricks/pkdb-clinical-pharmacokinetics/stages/01_download.py
pubchem.bioassay	PubChem-bioassay	nih-downloads-v2-pubchem-nih	https://github.com/biobricks-ai/nih-downloads-v2-pubchem-nih	primary-registered-resource	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/nih-downloads-v2-pubchem-nih/.bb/brick.jsonld;/mnt/raid2/biobricks/nih-downloads-v2-pubchem-nih/dvc.yaml;/mnt/raid2/biobricks/nih-downloads-v2-pubchem-nih/stages/01_download.py;/mnt/raid2/biobricks/nih-downloads-v2-pubchem-nih/stages/03_bigquery.py
pubchem.bioassay	PubChem-bioassay	nih-pubchem-bioassays	https://github.com/biobricks-ai/nih-pubchem-bioassays	primary-registered-resource	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/nih-pubchem-bioassays/.bb/brick.jsonld;/mnt/raid2/biobricks/nih-pubchem-bioassays/dvc.yaml;/mnt/raid2/biobricks/nih-pubchem-bioassays/stages/01_download.py;/mnt/raid2/biobricks/nih-pubchem-bioassays/stages/02_build.py
pubchem.bioassay	PubChem-bioassay	pubchem	https://github.com/biobricks-ai/pubchem	primary-registered-resource	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/pubchem/README.md;/mnt/raid2/biobricks/pubchem/dvc.yaml;/mnt/raid2/biobricks/pubchem/src/0_install_dependencies.sh;/mnt/raid2/biobricks/pubchem/src/compound/2_build_compound.R
pubchem.bioassay	PubChem-bioassay	pubchem-annotations	https://github.com/biobricks-ai/pubchem-annotations	primary-registered-resource	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/pubchem-annotations/.bb/source.jsonld;/mnt/raid2/biobricks/pubchem-annotations/README.md;/mnt/raid2/biobricks/pubchem-annotations/dvc.yaml;/mnt/raid2/biobricks/pubchem-annotations/stages/01_download.py
pubchem.bioassay	PubChem-bioassay	pubchem-bioassay-summary	https://github.com/biobricks-ai/pubchem-bioassay-summary	primary-registered-resource	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; bioassay	/mnt/raid2/biobricks/pubchem-bioassay-summary/.bb/brick.jsonld;/mnt/raid2/biobricks/pubchem-bioassay-summary/.bb/source.jsonld;/mnt/raid2/biobricks/pubchem-bioassay-summary/dvc.yaml;/mnt/raid2/biobricks/pubchem-bioassay-summary/stages/01_download.py
pubchem.bioassay	PubChem-bioassay	pubchem-bioassays-rdf	https://github.com/biobricks-ai/pubchem-bioassays-rdf	primary-registered-resource	exact registry resource URL plus namespace-specific repository metadata: https://pubchem.ncbi.nlm.nih.gov/bioassay|registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/home/insilica/git/com.toxindex/kg/graphs/pubchem-bioassays-rdf/README.md;/home/insilica/git/com.toxindex/kg/graphs/pubchem-bioassays-rdf/dvc.yaml;/home/insilica/git/com.toxindex/kg/graphs/pubchem-bioassays-rdf/stages/convert.py;/home/insilica/git/com.toxindex/kg/graphs/pubchem-bioassays-rdf/health/build-status.json
pubchem.bioassay	PubChem-bioassay	pubchemrdf-kg	https://github.com/biobricks-ai/pubchemrdf-kg	primary-registered-resource	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; bioassay	/mnt/raid2/biobricks/pubchemrdf-kg/README.md;/mnt/raid2/biobricks/pubchemrdf-kg/dvc.yaml
pubchem.compound	PubChem-compound	nih-downloads-v2-pubchem-nih	https://github.com/biobricks-ai/nih-downloads-v2-pubchem-nih	primary-registered-resource	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; compound	/mnt/raid2/biobricks/nih-downloads-v2-pubchem-nih/.bb/brick.jsonld;/mnt/raid2/biobricks/nih-downloads-v2-pubchem-nih/dvc.yaml;/mnt/raid2/biobricks/nih-downloads-v2-pubchem-nih/stages/01_download.py;/mnt/raid2/biobricks/nih-downloads-v2-pubchem-nih/stages/03_bigquery.py
pubchem.compound	PubChem-compound	nih-pubchem-bioassays	https://github.com/biobricks-ai/nih-pubchem-bioassays	primary-registered-resource	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/nih-pubchem-bioassays/.bb/brick.jsonld;/mnt/raid2/biobricks/nih-pubchem-bioassays/dvc.yaml;/mnt/raid2/biobricks/nih-pubchem-bioassays/stages/01_download.py;/mnt/raid2/biobricks/nih-pubchem-bioassays/stages/02_build.py
pubchem.compound	PubChem-compound	pubchem	https://github.com/biobricks-ai/pubchem	primary-registered-resource	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/pubchem/README.md;/mnt/raid2/biobricks/pubchem/dvc.yaml;/mnt/raid2/biobricks/pubchem/src/0_install_dependencies.sh;/mnt/raid2/biobricks/pubchem/src/compound/2_build_compound.R
pubchem.compound	PubChem-compound	pubchem-annotations	https://github.com/biobricks-ai/pubchem-annotations	primary-registered-resource	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/pubchem-annotations/.bb/source.jsonld;/mnt/raid2/biobricks/pubchem-annotations/README.md;/mnt/raid2/biobricks/pubchem-annotations/dvc.yaml;/mnt/raid2/biobricks/pubchem-annotations/stages/01_download.py
pubchem.compound	PubChem-compound	pubchem-bioassay-summary	https://github.com/biobricks-ai/pubchem-bioassay-summary	primary-registered-resource	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/pubchem-bioassay-summary/.bb/brick.jsonld;/mnt/raid2/biobricks/pubchem-bioassay-summary/.bb/source.jsonld;/mnt/raid2/biobricks/pubchem-bioassay-summary/dvc.yaml;/mnt/raid2/biobricks/pubchem-bioassay-summary/stages/01_download.py
pubchem.compound	PubChem-compound	pubchem-bioassays-rdf	https://github.com/biobricks-ai/pubchem-bioassays-rdf	primary-registered-resource	exact registry resource URL plus namespace-specific repository metadata: https://pubchem.ncbi.nlm.nih.gov/compound|registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/home/insilica/git/com.toxindex/kg/graphs/pubchem-bioassays-rdf/README.md;/home/insilica/git/com.toxindex/kg/graphs/pubchem-bioassays-rdf/dvc.yaml;/home/insilica/git/com.toxindex/kg/graphs/pubchem-bioassays-rdf/stages/convert.py;/home/insilica/git/com.toxindex/kg/graphs/pubchem-bioassays-rdf/health/build-status.json
pubchem.compound	PubChem-compound	pubchemrdf-kg	https://github.com/biobricks-ai/pubchemrdf-kg	primary-registered-resource	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; compound	/mnt/raid2/biobricks/pubchemrdf-kg/README.md;/mnt/raid2/biobricks/pubchemrdf-kg/dvc.yaml
pubchem.substance	PubChem-substance	nih-downloads-v2-pubchem-nih	https://github.com/biobricks-ai/nih-downloads-v2-pubchem-nih	primary-registered-resource	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/nih-downloads-v2-pubchem-nih/.bb/brick.jsonld;/mnt/raid2/biobricks/nih-downloads-v2-pubchem-nih/dvc.yaml;/mnt/raid2/biobricks/nih-downloads-v2-pubchem-nih/stages/01_download.py;/mnt/raid2/biobricks/nih-downloads-v2-pubchem-nih/stages/03_bigquery.py
pubchem.substance	PubChem-substance	nih-pubchem-bioassays	https://github.com/biobricks-ai/nih-pubchem-bioassays	primary-registered-resource	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/nih-pubchem-bioassays/.bb/brick.jsonld;/mnt/raid2/biobricks/nih-pubchem-bioassays/dvc.yaml;/mnt/raid2/biobricks/nih-pubchem-bioassays/stages/01_download.py;/mnt/raid2/biobricks/nih-pubchem-bioassays/stages/02_build.py
pubchem.substance	PubChem-substance	pubchem	https://github.com/biobricks-ai/pubchem	primary-registered-resource	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/pubchem/README.md;/mnt/raid2/biobricks/pubchem/dvc.yaml;/mnt/raid2/biobricks/pubchem/src/0_install_dependencies.sh;/mnt/raid2/biobricks/pubchem/src/compound/2_build_compound.R
pubchem.substance	PubChem-substance	pubchem-annotations	https://github.com/biobricks-ai/pubchem-annotations	primary-registered-resource	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/pubchem-annotations/.bb/source.jsonld;/mnt/raid2/biobricks/pubchem-annotations/README.md;/mnt/raid2/biobricks/pubchem-annotations/dvc.yaml;/mnt/raid2/biobricks/pubchem-annotations/stages/01_download.py
pubchem.substance	PubChem-substance	pubchem-bioassay-summary	https://github.com/biobricks-ai/pubchem-bioassay-summary	primary-registered-resource	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/pubchem-bioassay-summary/.bb/brick.jsonld;/mnt/raid2/biobricks/pubchem-bioassay-summary/.bb/source.jsonld;/mnt/raid2/biobricks/pubchem-bioassay-summary/dvc.yaml;/mnt/raid2/biobricks/pubchem-bioassay-summary/stages/01_download.py
pubchem.substance	PubChem-substance	pubchem-bioassays-rdf	https://github.com/biobricks-ai/pubchem-bioassays-rdf	primary-registered-resource	exact registry resource URL plus namespace-specific repository metadata: https://pubchem.ncbi.nlm.nih.gov/substance|registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/home/insilica/git/com.toxindex/kg/graphs/pubchem-bioassays-rdf/README.md;/home/insilica/git/com.toxindex/kg/graphs/pubchem-bioassays-rdf/dvc.yaml;/home/insilica/git/com.toxindex/kg/graphs/pubchem-bioassays-rdf/stages/convert.py;/home/insilica/git/com.toxindex/kg/graphs/pubchem-bioassays-rdf/health/build-status.json
pubchem.substance	PubChem-substance	pubchemrdf-kg	https://github.com/biobricks-ai/pubchemrdf-kg	primary-registered-resource	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/pubchemrdf-kg/README.md;/mnt/raid2/biobricks/pubchemrdf-kg/dvc.yaml
pubmed	PubMed	pubmed	https://github.com/biobricks-ai/pubmed	primary-registered-resource	registry provider domain plus namespace-specific metadata token: pubmed.ncbi.nlm.nih.gov; pubmed	/mnt/raid2/biobricks/pubmed/README.md;/mnt/raid2/biobricks/pubmed/dvc.yaml;/mnt/raid2/biobricks/pubmed/stages/process.py
reactome	Reactome	reactome	https://github.com/biobricks-ai/reactome	primary-registered-resource	registry provider domain plus namespace-specific metadata token: reactome.org; reactome	/mnt/raid2/biobricks/reactome/.bb/brick.jsonld;/mnt/raid2/biobricks/reactome/README.md;/mnt/raid2/biobricks/reactome/dvc.yaml;/mnt/raid2/biobricks/reactome/stages/02_build.py
reactome	Reactome	reactome-pathway-db	https://github.com/biobricks-ai/reactome-pathway-db	primary-registered-resource	registry provider domain plus namespace-specific metadata token: reactome.org; reactome	/mnt/raid2/biobricks/reactome-pathway-db/.bb/brick.jsonld;/mnt/raid2/biobricks/reactome-pathway-db/dvc.yaml;/mnt/raid2/biobricks/reactome-pathway-db/stages/01_download.py;/mnt/raid2/biobricks/reactome-pathway-db/stages/03_validate.py
rhea	Rhea	ebi-rhea-reactions	https://github.com/biobricks-ai/ebi-rhea-reactions	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.rhea-db.org; rhea	/mnt/raid2/biobricks/ebi-rhea-reactions/.bb/source.jsonld;/mnt/raid2/biobricks/ebi-rhea-reactions/dvc.yaml;/mnt/raid2/biobricks/ebi-rhea-reactions/stages/01_download.py;/mnt/raid2/biobricks/ebi-rhea-reactions/stages/02_build.py
rhea	Rhea	rhea-reactions	https://github.com/biobricks-ai/rhea-reactions	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.rhea-db.org; rhea	/mnt/raid2/biobricks/rhea-reactions/.bb/source.jsonld;/mnt/raid2/biobricks/rhea-reactions/dvc.yaml;/mnt/raid2/biobricks/rhea-reactions/stages/01_download.py;/mnt/raid2/biobricks/rhea-reactions/stages/02_build.py
sider.drug	SIDER Drug	moleculenet-sider	https://github.com/biobricks-ai/moleculenet-sider	primary-registered-resource	registry provider domain plus namespace-specific metadata token: sideeffects.embl.de; sider	/mnt/raid2/biobricks/moleculenet-sider/.bb/brick.jsonld;/mnt/raid2/biobricks/moleculenet-sider/.bb/source.jsonld;/mnt/raid2/biobricks/moleculenet-sider/dvc.yaml;/mnt/raid2/biobricks/moleculenet-sider/stages/01_download.py
sider.drug	SIDER Drug	sider	https://github.com/biobricks-ai/sider	primary-registered-resource	registry provider domain plus namespace-specific metadata token: sideeffects.embl.de; drug	/mnt/raid2/biobricks/sider/.bb/brick.jsonld;/mnt/raid2/biobricks/sider/README.md;/mnt/raid2/biobricks/sider/dvc.yaml
sider.drug	SIDER Drug	sider-drug-side-effects	https://github.com/biobricks-ai/sider-drug-side-effects	primary-registered-resource	registry provider domain plus namespace-specific metadata token: sideeffects.embl.de; drug	/mnt/raid2/biobricks/sider-drug-side-effects/.bb/brick.jsonld;/mnt/raid2/biobricks/sider-drug-side-effects/dvc.yaml;/mnt/raid2/biobricks/sider-drug-side-effects/stages/01_download.py;/mnt/raid2/biobricks/sider-drug-side-effects/stages/02_build.py
sider.drug	SIDER Drug	sider-drug-side-effects-moleculenet	https://github.com/biobricks-ai/sider-drug-side-effects-moleculenet	primary-registered-resource	registry provider domain plus namespace-specific metadata token: sideeffects.embl.de; drug	/mnt/raid2/biobricks/sider-drug-side-effects-moleculenet/.bb/brick.jsonld;/mnt/raid2/biobricks/sider-drug-side-effects-moleculenet/.bb/source.jsonld;/mnt/raid2/biobricks/sider-drug-side-effects-moleculenet/dvc.yaml;/mnt/raid2/biobricks/sider-drug-side-effects-moleculenet/stages/01_download.py
sider.effect	SIDER Side Effect	moleculenet-sider	https://github.com/biobricks-ai/moleculenet-sider	primary-registered-resource	registry provider domain plus namespace-specific metadata token: sideeffects.embl.de; sider	/mnt/raid2/biobricks/moleculenet-sider/.bb/brick.jsonld;/mnt/raid2/biobricks/moleculenet-sider/.bb/source.jsonld;/mnt/raid2/biobricks/moleculenet-sider/dvc.yaml;/mnt/raid2/biobricks/moleculenet-sider/stages/01_download.py
sider.effect	SIDER Side Effect	sider	https://github.com/biobricks-ai/sider	primary-registered-resource	registry provider domain plus namespace-specific metadata token: sideeffects.embl.de; sider	/mnt/raid2/biobricks/sider/.bb/brick.jsonld;/mnt/raid2/biobricks/sider/README.md;/mnt/raid2/biobricks/sider/dvc.yaml
sider.effect	SIDER Side Effect	sider-drug-side-effects	https://github.com/biobricks-ai/sider-drug-side-effects	primary-registered-resource	registry provider domain plus namespace-specific metadata token: sideeffects.embl.de; side	/mnt/raid2/biobricks/sider-drug-side-effects/.bb/brick.jsonld;/mnt/raid2/biobricks/sider-drug-side-effects/dvc.yaml;/mnt/raid2/biobricks/sider-drug-side-effects/stages/01_download.py;/mnt/raid2/biobricks/sider-drug-side-effects/stages/02_build.py
sider.effect	SIDER Side Effect	sider-drug-side-effects-moleculenet	https://github.com/biobricks-ai/sider-drug-side-effects-moleculenet	primary-registered-resource	registry provider domain plus namespace-specific metadata token: sideeffects.embl.de; side	/mnt/raid2/biobricks/sider-drug-side-effects-moleculenet/.bb/brick.jsonld;/mnt/raid2/biobricks/sider-drug-side-effects-moleculenet/.bb/source.jsonld;/mnt/raid2/biobricks/sider-drug-side-effects-moleculenet/dvc.yaml;/mnt/raid2/biobricks/sider-drug-side-effects-moleculenet/stages/01_download.py
signor	SIGNOR	signor	https://github.com/biobricks-ai/signor	primary-registered-resource	registry provider domain plus namespace-specific metadata token: signor.uniroma2.it; signor	/mnt/raid2/biobricks/signor/README.md;/mnt/raid2/biobricks/signor/dvc.yaml;/mnt/raid2/biobricks/signor/stages/01_download.py;/mnt/raid2/biobricks/signor/stages/csv2parquet.py
smpdb	Small Molecule Pathway Database	smpdb-smpdb	https://github.com/biobricks-ai/smpdb-smpdb	primary-registered-resource	registry provider domain plus namespace-specific metadata token: smpdb.ca; smpdb	/mnt/raid2/biobricks/smpdb-smpdb/.bb/brick.jsonld;/mnt/raid2/biobricks/smpdb-smpdb/dvc.yaml;/mnt/raid2/biobricks/smpdb-smpdb/stages/01_download.py;/mnt/raid2/biobricks/smpdb-smpdb/stages/02_build.py
